,Andover High,Bancroft,Doherty,High Plain & Wood Hill,Sanborn,Shawsheen,South,West Elementary, West Middle,AHS Main (MSWB),AHU1-4 (PBA),LV Plug Loads (DHB),Dunn Gym & Field House (DG),Kitchen & Emergency (DE/ATS),HV Lighting (DL),Chillers (M1),Collins Center (AMDP)
4/24/2018 0:00,11412069,0,846373,1883334,361676,,517645,,589924,11412069,23755,404004,982264,1053591,1121205,95389,792428
4/24/2018 0:15,11412089,0,846379,1883342,361679,,517648,,589929,11412089,23755,404006,982268,1053598,1121209,95389,792431
4/25/2018 0:00,11416846,0,847773,1887444,362366,,518703,,591075,11416846,23949,404492,983469,1054594,1122614,95399,793001
4/25/2018 0:15,11416867,0,847778,1887453,362370,,518706,,591080,11416867,23949,404494,983474,1054602,1122619,95399,793003
4/26/2018 0:00,11421950,0,849317,1891752,363113,,519855,,592260,11421950,24158,405061,984649,1055632,1124090,95399,793746
4/26/2018 0:15,11421969,0,849323,1891762,363116,,519859,,592265,11421969,24158,405063,984651,1055640,1124095,95399,793748
4/27/2018 0:00,11426856,0,850752,1895958,363787,,520954,,593403,11426856,24384,405638,985785,1056592,1125523,95419,794408
4/27/2018 0:15,11426877,0,850758,1895967,363790,,520957,,593407,11426877,24386,405640,985787,1056600,1125528,95419,794411
4/28/2018 0:00,11431796,0,852203,1899917,364517,,522039,,594535,11431796,24631,406167,986928,1057610,1126916,95423,795131
4/28/2018 0:15,11431815,0,852209,1899926,364520,,522042,,594540,11431815,24631,406169,986930,1057618,1126921,95423,795134
4/29/2018 0:00,11435375,0,853529,1903360,365146,,523064,,595567,11435375,24873,406552,987490,1058484,1127924,95446,795708
4/29/2018 0:15,11435397,0,853535,1903370,365149,,523067,,595571,11435397,24875,406554,987492,1058492,1127929,95446,795712
4/30/2018 0:00,11437636,0,854091,1904313,365423,,523381,,596018,11437636,24875,406748,987680,1059152,1128462,95446,796435
4/30/2018 0:15,11437656,0,854096,1904325,365426,,523385,,596022,11437656,24875,406750,987683,1059160,1128467,95446,796438
5/1/2018 0:00,11442817,0,855644,1908716,366131,,524545,,597196,11442817,25102,407274,988796,1060301,1129947,95447,797237
5/1/2018 0:15,11442838,0,855649,1908728,366134,,524548,,597200,11442838,25102,407276,988800,1060309,1129952,95447,797239
5/2/2018 0:00,11447995,0,857064,1912825,366806,,525663,,598328,11447995,25315,407854,989989,1061365,1131500,95457,797925
5/2/2018 0:15,11448014,0,857070,1912833,366809,,525666,,598333,11448014,25315,407856,989991,1061373,1131505,95457,797928
5/3/2018 0:00,11453649,0,858496,1917045,367465,,526858,,599525,11453649,25505,408384,991118,1062419,1133298,95739,798730
5/3/2018 0:15,11453672,0,858501,1917056,367468,,526861,,599530,11453672,25505,408386,991120,1062428,1133306,95739,798732
5/4/2018 0:00,11459519,0,859803,1921175,368189,,528042,,600832,11459519,25710,409051,992303,1063445,1135166,96114,799403
5/4/2018 0:15,11459546,0,859809,1921186,368192,,528046,,600837,11459546,25710,409054,992307,1063454,1135174,96114,799405
5/5/2018 0:00,11465465,0,861145,1925762,368875,,529249,,602072,11465465,25943,409657,993531,1064407,1136987,96491,800251
5/5/2018 0:15,11465488,0,861150,1925777,368878,,529253,,602077,11465488,25943,409659,993533,1064416,1136995,96491,800253
5/6/2018 0:00,11468429,0,861805,1927083,369157,,529598,,602569,11468429,25943,409859,993946,1065141,1137789,96491,801130
5/6/2018 0:15,11468453,0,861811,1927097,369160,,529601,,602574,11468453,25943,409861,993951,1065149,1137797,96491,801133
5/7/2018 0:00,11470689,0,862552,1928311,369438,,529910,,603087,11470689,25943,410046,994222,1065820,1138588,96491,801510
5/7/2018 0:15,11470710,0,862558,1928326,369441,,529913,,603092,11470710,25943,410048,994224,1065828,1138596,96491,801512
5/8/2018 0:00,11476130,0,863968,1932380,370073,,530968,,604177,11476130,26178,410578,995432,1066839,1140209,96639,802307
5/8/2018 0:15,11476152,0,863973,1932392,370076,,530971,,604181,11476152,26178,410580,995437,1066847,1140214,96639,802310
5/9/2018 0:00,11481347,0,865368,1936669,370753,,532047,,605206,11481347,26431,411175,996588,1067877,1141768,96849,802832
5/9/2018 0:15,11481368,0,865375,1936678,370757,,532050,,605211,11481368,26432,411177,996591,1067884,1141773,96849,802835
5/10/2018 0:00,11486724,0,866668,1940764,371423,,533116,,606277,11486724,26684,411755,997658,1068859,1143361,97165,803539
5/10/2018 0:15,11486744,0,866673,1940773,371426,,533120,,606281,11486744,26684,411757,997660,1068866,1143366,97165,803542
5/11/2018 0:00,11492025,0,868074,1944755,372093,,534234,,607315,11492025,26918,412295,998840,1069893,1144909,97375,804212
5/11/2018 0:15,11492048,0,868080,1944765,372096,,534238,,607320,11492048,26918,412297,998847,1069901,1144915,97375,804214
5/12/2018 0:00,11497369,0,869319,1948942,372741,,535265,,608250,11497369,27136,412882,1000037,1070933,1146401,97579,804939
5/12/2018 0:15,11497391,0,869324,1948955,372745,,535268,,608254,11497391,27136,412884,1000039,1070942,1146405,97580,804943
5/13/2018 0:00,11500946,0,870698,1951815,373385,,536303,,609262,11500946,27339,413270,1000612,1071862,1147379,97595,805509
5/13/2018 0:15,11500968,0,870703,1951824,373388,,536308,,609267,11500968,27341,413272,1000616,1071870,1147384,97595,805513
5/14/2018 0:00,11503352,0,871222,1952656,373669,,536614,,609697,11503352,27341,413454,1000788,1072624,1147999,97610,806216
5/14/2018 0:15,11503375,0,871227,1952666,373672,,536617,,609701,11503375,27341,413456,1000790,1072632,1148004,97611,806222
5/15/2018 0:00,11508853,0,872614,1956748,374381,,537686,,610810,11508853,27553,414007,1001972,1073643,1149565,97859,807058
5/15/2018 0:15,11508876,0,872620,1956763,374384,,537689,,610815,11508876,27553,414009,1001977,1073650,1149570,97860,807061
5/16/2018 0:00,11515029,0,873935,1961217,375067,,538721,,611990,11515029,27772,414593,1003150,1074661,1151269,98434,808086
5/16/2018 0:15,11515051,0,873941,1961230,375071,,538724,,611995,11515051,27772,414595,1003152,1074669,1151276,98434,808088
5/17/2018 0:00,11520249,0,875255,1965373,375717,,539769,,613078,11520249,28002,415125,1004229,1075674,1152881,98576,808812
5/17/2018 0:15,11520270,0,875260,1965381,375720,,539773,,613083,11520270,28002,415127,1004231,1075682,1152887,98577,808815
5/18/2018 0:00,11526032,0,876543,1969370,376390,,540767,,614177,11526032,28218,415677,1005409,1076728,1154576,98928,809672
5/18/2018 0:15,11526054,0,876549,1969379,376393,,540770,,614182,11526054,28218,415679,1005413,1076736,1154582,98928,809674
5/19/2018 0:00,11531385,0,877838,1973217,377039,,541742,,615078,11531385,28431,416169,1006550,1077664,1156100,99070,810690
5/19/2018 0:15,11531408,0,877844,1973226,377043,,541745,,615083,11531408,28431,416172,1006555,1077672,1156106,99070,810693
5/20/2018 0:00,11534349,0,878338,1974195,377345,,542059,,615617,11534349,28431,416373,1006769,1078425,1156747,99085,811873
5/20/2018 0:15,11534372,0,878343,1974203,377348,,542062,,615622,11534372,28431,416375,1006772,1078434,1156753,99085,811878
5/21/2018 0:00,11536424,0,878842,1975374,377658,,542363,,616130,11536424,28431,416576,1006979,1079120,1157296,99100,812334
5/21/2018 0:15,11536445,0,878847,1975385,377661,,542366,,616135,11536445,28431,416578,1006982,1079128,1157301,99100,812337
5/22/2018 0:00,11542037,0,880149,1979322,378375,,543416,,617268,11542037,28642,417155,1008138,1080153,1158950,99414,813124
5/22/2018 0:15,11542058,0,880155,1979330,378378,,543420,,617273,11542058,28642,417157,1008140,1080161,1158957,99414,813127
5/23/2018 0:00,11547538,0,881467,1983568,379042,,544419,,618376,11547538,28867,417693,1009422,1081153,1160583,99715,813764
5/23/2018 0:15,11547563,0,881472,1983578,379046,,544422,,618381,11547563,28867,417696,1009429,1081161,1160589,99716,813766
5/24/2018 0:00,11553722,0,882909,1987788,379734,,545505,,619515,11553722,29075,418294,1010669,1082162,1162146,100123,815046
5/24/2018 0:15,11553743,0,882915,1987798,379737,,545508,,619520,11553743,29075,418296,1010671,1082170,1162151,100123,815050
5/25/2018 0:00,11559003,0,884227,1991554,380419,,546522,,620619,11559003,29305,418904,1011791,1083191,1163703,100439,815580
5/25/2018 0:15,11559025,0,884233,1991563,380422,,546525,,620624,11559025,29305,418906,1011796,1083198,1163708,100439,815582
5/26/2018 0:00,11565375,0,885489,1995469,381100,,547541,,621776,11565375,29537,419412,1012980,1084182,1165312,101024,816973
5/26/2018 0:15,11565399,0,885494,1995478,381103,,547544,,621781,11565399,29537,419414,1012983,1084190,1165317,101025,816976
5/27/2018 0:00,11567250,0,885996,1996312,381376,,547845,,622231,11567250,29537,419614,1013216,1084916,1165836,101040,817190
5/27/2018 0:15,11567271,0,886001,1996322,381379,,547849,,622235,11567271,29537,419616,1013219,1084924,1165841,101040,817193
5/28/2018 0:00,11569019,0,886532,1997192,381651,,548155,,622683,11569019,29537,419816,1013400,1085586,1166370,101055,817404
5/28/2018 0:15,11569039,0,886537,1997203,381654,,548159,,622688,11569039,29537,419818,1013402,1085594,1166375,101056,817406
5/29/2018 0:00,11570787,0,887397,1998367,381928,,548482,,623138,11570787,29537,420018,1013576,1086261,1166842,101071,817679
5/29/2018 0:15,11570806,0,887405,1998381,381933,,548488,,623145,11570806,29537,420021,1013579,1086269,1166847,101071,817681
5/30/2018 0:00,11577137,0,888666,2002500,382611,,549561,,624355,11577137,29783,420581,1014811,1087257,1168633,101678,818724
5/30/2018 0:15,11577161,0,888672,2002512,382614,,549564,,624359,11577161,29783,420583,1014818,1087266,1168638,101679,818727
5/31/2018 0:00,11583653,0,889983,2006769,383301,,550627,,625398,11583653,30062,421181,1016186,1088271,1170379,102142,819898
5/31/2018 0:15,11583677,0,889989,2006778,383305,,550630,,625402,11583677,30064,421184,1016189,1088279,1170385,102142,819901
6/1/2018 0:00,11589715,0,891300,2011251,384028,,551792,,626529,11589715,30325,421792,1017388,1089303,1172061,102764,820678
6/1/2018 0:15,11589737,0,891306,2011261,384032,,551795,,626534,11589737,30325,421795,1017390,1089313,1172066,102764,820680
6/2/2018 0:00,11596398,0,892566,2015215,384720,,552793,,627693,11596398,30556,422316,1018557,1090301,1173661,103626,822109
6/2/2018 0:15,11596420,0,892571,2015227,384723,,552796,,627698,11596420,30556,422318,1018560,1090310,1173666,103627,822112
6/3/2018 0:00,11600579,0,893069,2016989,385013,,553092,,628150,11600579,30556,422686,1019009,1091124,1174566,103642,823808
6/3/2018 0:15,11600605,0,893075,2017010,385016,,553095,,628155,11600605,30556,422689,1019013,1091132,1174574,103642,823811
6/4/2018 0:00,11603271,0,893626,2018832,385309,,553393,,628604,11603271,30556,422881,1019260,1091944,1175154,103657,824695
6/4/2018 0:15,11603292,0,893631,2018851,385312,,553396,,628609,11603292,30556,422883,1019262,1091952,1175159,103657,824697
6/5/2018 0:00,11608043,0,895122,2023195,386033,,554497,,629751,11608043,30822,423463,1020239,1092963,1176621,103673,825238
6/5/2018 0:15,11608064,0,895127,2023205,386038,,554501,,629756,11608064,30822,423466,1020242,1092972,1176626,103674,825240
6/6/2018 0:00,11613189,0,896459,2027286,386696,,555509,,630859,11613189,31072,423987,1021483,1093952,1178152,103819,825814
6/6/2018 0:15,11613210,0,896464,2027295,386699,,555512,,630864,11613210,31072,423989,1021488,1093960,1178157,103819,825817
6/7/2018 0:00,11618527,0,897854,2031420,387339,,556537,,631956,11618527,31312,424530,1022635,1094947,1179684,104014,826615
6/7/2018 0:15,11618546,0,897859,2031430,387342,,556541,,631960,11618546,31312,424532,1022637,1094954,1179689,104014,826618
6/8/2018 0:00,11623707,0,899113,2035725,387974,,557503,,633129,11623707,31541,425093,1023767,1095932,1181213,104300,827190
6/8/2018 0:15,11623727,0,899119,2035735,387977,,557507,,633133,11623727,31541,425095,1023770,1095940,1181218,104300,827193
6/9/2018 0:00,11628994,0,900405,2039704,388644,,558470,,634270,11628994,31769,425608,1024860,1096930,1182723,104708,827847
6/9/2018 0:15,11629017,0,900411,2039713,388647,,558473,,634275,11629017,31769,425610,1024865,1096938,1182728,104708,827850
6/10/2018 0:00,11632380,0,900901,2040622,388933,,558786,,634719,11632380,31769,425947,1025173,1097694,1183298,104723,829300
6/10/2018 0:15,11632403,0,900907,2040632,388936,,558789,,634724,11632403,31769,425950,1025176,1097702,1183303,104723,829304
6/11/2018 0:00,11635642,0,901414,2041530,389222,,559082,,635159,11635642,31769,426143,1025368,1098428,1183867,104739,830924
6/11/2018 0:15,11635661,0,901419,2041542,389225,,559085,,635164,11635661,31769,426146,1025370,1098436,1183872,104739,830926
6/12/2018 0:00,11641547,0,902730,2045572,389874,,560087,,636244,11641547,32012,426666,1026563,1099423,1185421,105100,832082
6/12/2018 0:15,11641574,0,902736,2045580,389878,,560093,,636248,11641574,32012,426669,1026572,1099432,1185427,105100,832085
6/13/2018 0:00,11647608,0,904074,2049699,390594,,561113,,637422,11647608,32242,427217,1027906,1100485,1187077,105567,832960
6/13/2018 0:15,11647638,0,904080,2049708,390598,,561116,,637427,11647638,32242,427219,1027914,1100494,1187084,105568,832964
6/14/2018 0:00,11653974,0,905446,2053741,391331,,562202,,638611,11653974,32535,427838,1029236,1101520,1188951,106149,833723
6/14/2018 0:15,11654015,0,905452,2053752,391334,,562206,,638616,11654015,32538,427841,1029245,1101529,1188965,106149,833726
6/15/2018 0:00,11660883,0,906833,2058186,392017,,563289,,639861,11660883,32938,428397,1030763,1102523,1190958,106745,834683
6/15/2018 0:15,11660915,0,906839,2058197,392020,,563293,,639865,11660915,32941,428399,1030768,1102531,1190968,106745,834685
6/16/2018 0:00,11666682,0,908234,2062174,392626,,564239,,640903,11666682,33322,428904,1032027,1103429,1192762,106944,835544
6/16/2018 0:15,11666709,0,908239,2062183,392630,,564244,,640907,11666709,33325,428906,1032034,1103437,1192767,106945,835547
6/17/2018 0:00,11671239,0,908750,2063256,392926,,564570,,641330,11671239,33604,429107,1032720,1104129,1193671,106960,837398
6/17/2018 0:15,11671270,0,908755,2063265,392929,,564573,,641335,11671270,33607,429109,1032722,1104137,1193681,106960,837405
6/18/2018 0:00,11673774,0,909284,2064459,393222,,564871,,641757,11673774,33878,429310,1032895,1104836,1194677,106975,837629
6/18/2018 0:15,11673801,,,2064476,,,,,641762,11673801,33881,429312,1032898,1104844,1194687,106975,837631
6/19/2018 0:00,11681402,0,910722,2068694,393991,,566063,,643012,11681402,34213,429919,1033936,1105816,1196851,107889,839352
6/19/2018 0:15,,0,910727,2068708,393995,,566067,,643016,,,,,,,,
6/20/2018 0:00,11687424,0,912099,2073053,394729,,567208,,644283,11687424,34471,430475,1035258,1106799,1198851,108205,840062
6/20/2018 0:15,11687447,0,912106,2073066,394732,,567211,,,11687447,34471,430477,1035261,1106808,1198859,108205,840064
6/21/2018 0:00,11693705,0,913437,2077115,395430,,568322,,645471,11693705,34697,431052,1036481,1107822,1200703,108432,841340
6/21/2018 0:15,11693733,0,913443,2077125,395434,,568325,,645474,11693733,34697,431055,1036489,1107830,1200711,108432,841343
6/22/2018 0:00,11699945,0,914803,2081383,396140,,569432,,646687,11699945,34944,431648,1037748,1108810,1202653,108954,842136
6/22/2018 0:15,11699971,0,914811,2081395,396143,,569436,,646691,11699971,34944,431650,1037750,1108819,1202662,108954,842141
6/23/2018 0:00,11705659,0,916120,2085225,396787,,570480,,647786,11705659,35188,432207,1038844,1109773,1204472,109373,842870
6/23/2018 0:15,11705686,0,916127,2085233,396790,,570483,,647790,11705686,35188,432209,1038851,1109782,1204480,109373,842873
6/24/2018 0:00,11708027,0,916707,2086091,397088,,570784,,648152,11708027,35188,432401,1039101,1110484,1205256,109388,843336
6/24/2018 0:15,11708051,0,916713,2086100,397091,,570787,,648155,11708051,35188,432403,1039103,1110492,1205264,109388,843340
6/25/2018 0:00,11709791,0,917240,2086942,397392,,571084,,648518,11709791,35189,432588,1039275,1111081,1205915,109402,843516
6/25/2018 0:15,11709813,0,917245,2086958,397395,,571088,,648522,11709813,35189,432590,1039277,1111090,1205923,109402,843518
6/26/2018 0:00,11715452,0,918633,2091029,398063,,572114,,649597,11715452,35434,433150,1040467,1112089,1207793,109779,844040
6/26/2018 0:15,11715473,0,918641,2091038,398066,,572117,,649601,11715473,35434,433152,1040469,1112098,1207800,109779,844042
6/27/2018 0:00,11720518,0,919853,2094831,398733,,573067,,650630,11720518,35679,433659,1041546,1113091,1209352,110117,844490
6/27/2018 0:15,11720540,0,919858,2094840,398737,,573070,,650633,11720540,35679,433661,1041550,1113099,1209357,110117,844492
6/28/2018 0:00,11725868,0,921110,2098814,399393,,574252,,651681,11725868,35922,434182,1042703,1114058,1210954,110517,845066
6/28/2018 0:15,11725887,0,921118,2098824,399396,,574256,,651685,11725887,35922,434183,1042706,1114067,1210958,110517,845068
6/29/2018 0:00,11731782,0,922527,2103075,400076,,575480,,652813,11731782,36163,434736,1043855,1115042,1212712,111063,845870
6/29/2018 0:15,11731804,0,922533,2103086,400079,,575485,,652817,11731804,36163,434739,1043858,1115051,1212717,111063,845873
6/30/2018 0:00,11737909,0,923789,2107082,400688,,576665,,653864,11737909,36405,435258,1044985,1115909,1214284,111804,847046
6/30/2018 0:15,11737927,0,923791,2107087,400689,,576668,,653866,11737927,36405,435260,1044988,1115917,1214288,111804,847048
7/1/2018 0:00,11739655,0,924322,2108283,400979,,577242,,654207,11739655,36405,435441,1045255,1116620,1214708,111805,847251
7/1/2018 0:15,11739675,0,924328,2108296,400982,,577247,,654210,11739675,36405,435443,1045259,1116628,1214713,111805,847254
7/2/2018 0:00,11741715,0,924872,2109283,401273,,577758,,654560,11741715,36405,435623,1045679,1117364,1215263,111805,847460
7/2/2018 0:15,11741736,0,924878,2109299,401276,,577764,,654564,11741736,36405,435625,1045684,1117373,1215267,111805,847462
7/3/2018 0:00,11745072,0,925567,2111209,401603,,578249,,654962,11745072,36405,435873,1046267,1118146,1215941,112270,848134
7/3/2018 0:15,11745100,0,925573,2111219,401606,,578253,,654966,11745100,36405,435875,1046277,1118155,1215946,112270,848136
7/4/2018 0:00,11748525,0,926257,2113151,401926,,578687,,655361,11748525,36410,436095,1047266,1118929,1216642,112797,848428
7/4/2018 0:15,11748554,0,926263,2113160,401928,,578689,,655365,11748554,36410,436098,1047277,1118938,1216647,112797,848431
7/5/2018 0:00,11751213,0,926861,2114656,402187,,578985,,655755,11751213,36444,436361,1048193,1119693,1217118,112797,848716
7/5/2018 0:15,11751241,0,926868,2114665,402190,,578989,,655759,11751241,36444,436363,1048203,1119702,1217123,112797,848718
